endTime,artistName,trackName,msPlayed
2022-10-19 20:08,Winter Aid,The Wisp Sings,590
2022-10-19 20:08,Sufjan Stevens,Mystery of Love,750
2022-10-19 20:08,Maxence Cyrin,Where Is My Mind,796
2022-10-19 20:14,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-19 20:24,Lana Del Rey,Video Games,39904
2022-10-20 05:23,The Neighbourhood,Wires,193080
2022-10-20 05:24,These Brittle Bones,Flecks,1287
2022-10-20 05:24,Charlotte Lawrence,Why Do You Love Me - Acoustic,7924
2022-10-20 05:24,The Veils,Iodine & Iron,1792
2022-10-20 05:24,Mother's Daughter,365,86633
2022-10-20 05:27,Scarlett Rose,In My Beautiful Garden,140334
2022-10-20 05:30,Chappell Roan,Bitter,59582
2022-10-20 05:30,Palina,Як ты,167000
2022-10-20 05:34,The Unlikely Candidates,Oh My Dear Lord,192500
2022-10-20 05:36,John Lennon,Stand By Me - Ultimate Mix,164318
2022-10-20 05:39,The Last Shadow Puppets,The Age Of The Understatement,189560
2022-10-20 05:40,Bombai,Solo Si Es Contigo (feat. Bebe),17438
2022-10-20 05:42,polnalyubvi,"Не покидай меня никогда, море",155000
2022-10-20 05:46,Sam Tinnesz,Tear It Down,206193
2022-10-20 06:02,Florence + The Machine,St Jude,6082
2022-10-20 16:28,Oliver Tree,Life Goes On,4079
2022-10-20 16:31,Weathers,C'est la vie,194024
2022-10-20 16:32,Burn The Ballroom,Kiss Me You Animal,8104
2022-10-20 16:34,Delta Rae,Bottom of the River,16686
2022-10-20 16:34,Joel Sunny,Why'd You Only Call Me When You're High (Violin),150859
2022-10-20 16:38,Kat Leon,I'll Make You Love Me,213818
2022-10-20 16:42,KALEO,Save Yourself,273880
2022-10-20 16:43,Carla Bruni,Quelqu'un m'a dit,19484
2022-10-20 16:47,Lana Del Rey,Dark But Just A Game,235664
2022-10-20 16:50,Lorde,Bravado,221408
2022-10-20 16:50,Sunrise Avenue,I Help You Hate Me,3839
2022-10-20 16:51,Lana Del Rey,Cruel World,1073
2022-10-20 18:21,Måneskin,THE LONELIEST,181322
2022-10-20 21:32,Club del Río,La Sed,85177
2022-10-20 21:35,The Neighbourhood,A Little Death,207911
2022-10-20 21:35,RAIGN,Knocking on Heavens Door,1238
2022-10-20 21:39,The Neighbourhood,A Little Death,209706
2022-10-20 21:39,RAIGN,Knocking on Heavens Door,7400
2022-10-20 21:51,The Neighbourhood,A Little Death,135523
2022-10-21 05:22,Patrick Watson,Je te laisserai des mots,71482
2022-10-21 05:27,The Amazing Devil,Farewell Wanderlust,315552
2022-10-21 05:31,Pulp,Bar Italia,3434
2022-10-21 05:31,Stealth,Judgement Day,2702
2022-10-21 05:31,Sam Smith,Fire On Fire,8127
2022-10-21 05:31,Royal Deluxe,Born for This,2497
2022-10-21 05:31,The Unlikely Candidates,Novocaine,230098
2022-10-21 05:34,Ava Max,Kings & Queens,10356
2022-10-21 05:34,The Heavy,Burn Bright,186884
2022-10-21 05:35,Hurts,Voices,3515
2022-10-21 05:35,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",975
2022-10-21 05:35,Lana Del Rey,Cinnamon Girl,72460
2022-10-21 05:35,KALEO,Skinny,2161
2022-10-21 05:35,Oscar Anton,nuits d'été,1177
2022-10-21 05:35,Electric Light Orchestra,Mr. Blue Sky,1123
2022-10-21 05:36,Radical Face,Ghost Towns,1113
2022-10-21 05:36,Lorde,Ribs,430
2022-10-21 05:36,AnnenMayKantereit,Tom's Diner,917
2022-10-21 05:36,Two Feet,Love Is a Bitch,0
2022-10-21 05:36,The Unlikely Candidates,Novocaine,999
2022-10-21 05:36,Caro Emerald,Tangled Up - Lokee Remix,33
2022-10-21 05:36,Pink Floyd,The Dogs Of War - 2011 Remastered Version,1005
2022-10-21 05:36,Chica Sobresalto,Fusión del Núcleo,0
2022-10-21 05:36,Lana Del Rey,Love song,1753
2022-10-21 05:36,Lana Del Rey,Dark Paradise,0
2022-10-21 05:39,MILCK,Devil Devil,1692
2022-10-21 05:39,OneRepublic,Let's Hurt Tonight,1417
2022-10-21 05:39,Chica Sobresalto,Fusión del Núcleo,185212
2022-10-21 05:39,Lana Del Rey,Dark Paradise,20320
2022-10-21 05:44,Rayden,Haz de luz,273113
2022-10-21 05:45,Pink Floyd,Money - 2011 Remastered Version,77373
2022-10-21 08:25,El último humanista,El trauma,390765
2022-10-21 09:10,Dorothy,What's Coming To Me,211748
2022-10-21 14:32,Dorothy,What's Coming To Me,214048
2022-10-21 14:33,Reignwolf,Keeper,55563
2022-10-21 14:37,Dorothy,What's Coming To Me,214048
2022-10-21 14:40,Dorothy,Down To The Bottom,1914
2022-10-21 14:40,Barns Courtney,Sinners,173773
2022-10-21 14:40,The Civil Wars,Devil's Backbone,19429
2022-10-21 14:40,Saint Mesa,Lion,1386
2022-10-21 14:44,MILCK,Take Me to Church,206829
2022-10-21 14:44,Barns Courtney,Hellfire,1511
2022-10-21 14:44,Reignwolf,I Want You,9707
2022-10-21 14:51,Reignwolf,Black and Red,2170
2022-10-21 14:51,Dorothy,Wicked Ones,1000
2022-10-21 14:51,KALEO,Skinny,1359
2022-10-21 14:51,No/Me,Pass The Knife,1293
2022-10-21 14:51,Merci Raines,The Devil is a Gentleman,1736
2022-10-21 14:51,The Brothers Bright,Me and Mine,2927
2022-10-21 14:51,The Blue Stones,Shakin' Off The Rust,1589
2022-10-21 14:51,MOTHICA,buzzkill,842
2022-10-21 14:51,Dorothy,Medicine Man,139197
2022-10-21 14:52,Des Rocs,Used to the Darkness,3818
2022-10-21 14:52,Halflives,Victim,2218
2022-10-21 14:52,Blues Saraceno,The Devil You Know,2578
2022-10-21 14:52,Delta Rae,The Beast,2226
2022-10-21 14:52,Dorothy,Rest In Peace,1173
2022-10-21 14:52,Barns Courtney,Supernatural,86111
2022-10-21 14:52,Adelitas Way,Up,1178
2022-10-21 14:55,Dorothy,Gun In My Hand,1084
2022-10-21 14:55,Black Honey,I Like the Way You Die,1508
2022-10-21 14:55,Delta Rae,I Will Never Die,1556
2022-10-21 14:55,Gin Wigmore,Hallow Fate,0
2022-10-21 14:55,Dorothy,Get Up,0
2022-10-21 14:55,Saint Mesa,Wolf,422
2022-10-21 14:55,Barns Courtney,Rather Die,23
2022-10-21 14:55,Esterly,Built for Pain,9904
2022-10-21 14:55,Andrea Wasse,Sinners and Saints,135719
2022-10-21 15:10,Poets of the Fall,Sleep,288507
2022-10-21 19:35,The Radio Dept.,Strange Things Will Happen,19972
2022-10-21 19:37,James Newton Howard,The Hanging Tree,37580
2022-10-22 08:12,Chance Peña,Roll Your Eyes,200000
2022-10-22 08:15,mehro,pirate song,191241
2022-10-22 08:18,kidgloves,Highway,180075
2022-10-22 08:21,Riley Pearce,Brave,130073
2022-10-22 08:23,Palina,Як ты,167000
2022-10-22 08:25,Julia Pietrucha,We Care So Much,106480
2022-10-22 08:28,Palina,Як ты,167000
2022-10-22 08:36,Adam Watts,Where to Begin,110521
2022-10-22 08:36,Palina,Як ты,29763
2022-10-22 08:36,Palina,Як ты,12513
2022-10-22 08:37,The Neighbourhood,Wires,4170
2022-10-22 08:37,The Neighbourhood,Wires,3100
2022-10-22 08:37,Palina,Як ты,4582
2022-10-22 08:39,Scarlett Rose,In My Beautiful Garden,162115
2022-10-22 08:40,Man-Made Sunshine,Life's Gonna Kill You (If You Let It),24032
2022-10-22 08:40,Palina,Як ты,10064
2022-10-22 08:41,Palina,Месяц,44103
2022-10-22 08:41,Palina,Як ты,14088
2022-10-22 08:44,polnalyubvi,"Не покидай меня никогда, море",26141
2022-10-22 08:44,Akane,Color Me Blue,190635
2022-10-22 09:59,Akane,Color Me Blue,46277
2022-10-22 10:03,Guitarricadelafuente,Conticinio,212659
2022-10-22 10:06,Anne Sophie Versnaeyen,The Power of Mind,109504
2022-10-22 10:10,Guitarricadelafuente,Conticinio,212659
2022-10-22 10:14,KALEO,Vor í Vaglaskógi,277266
2022-10-22 10:18,Sufjan Stevens,Mystery of Love,248960
2022-10-22 10:30,SYML,I Wanted to Leave,203911
2022-10-22 10:32,Anne Sophie Versnaeyen,The Power of Mind,176999
2022-10-22 10:56,Lana Del Rey,Dark But Just A Game,2738
2022-10-22 10:59,Sophie Hutchings,A Small Kind Of Revival,175552
2022-10-22 11:04,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-22 11:07,SYML,Where's My Love,202000
2022-10-22 11:12,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-22 11:16,Morgan,Sargento de Hierro,239497
2022-10-22 11:21,Gregory Alan Isakov,Liars,316706
2022-10-22 11:27,KALEO,I Can't Go on Without You,377000
2022-10-22 11:29,Passa Porto,Aereo,121578
2022-10-22 11:32,Akane,Color Me Blue,190635
2022-10-22 11:37,Lana Del Rey,Video Games,281960
2022-10-22 11:40,Ola Gjeilo,Firefly,158760
2022-10-22 11:44,Matt Maeson,Dancing After Death - Stripped,243720
2022-10-22 15:17,RY X,Sweat,32730
2022-10-22 15:20,Palina,Як ты,167000
2022-10-22 16:02,Ella Fence,Cigarettes and Red Wine,67323
2022-10-22 16:34,James Newton Howard,The Hanging Tree,134387
2022-10-22 16:40,Jordan Critz,Starry Night,298320
2022-10-22 16:44,Sufjan Stevens,Mystery of Love,248960
2022-10-22 16:48,RY X,Sweat,239123
2022-10-22 16:51,Matt Maeson,Dancing After Death - Stripped,243720
2022-10-22 16:55,Jamie Duffy,Solas,192593
2022-10-22 17:00,Gregory Alan Isakov,Liars,316706
2022-10-22 17:02,Patrick Watson,Je te laisserai des mots,160853
2022-10-22 17:05,Maxence Cyrin,Where Is My Mind,165160
2022-10-22 17:06,Lana Del Rey,Video Games,37017
2022-10-22 17:10,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-22 17:14,Hans Zimmer,Time,275556
2022-10-22 17:19,Beach House,Space Song,320466
2022-10-22 17:25,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-22 17:30,Sam Airey,Stars,45205
2022-10-22 17:51,Lana Del Rey,Dark But Just A Game,10356
2022-10-22 22:43,BELLSAINT,Losing My Religion,33581
2022-10-22 22:43,Ella Fence,Cigarettes and Red Wine,154985
2022-10-22 22:44,Scarlett Rose,In My Beautiful Garden,12716
2022-10-22 22:44,Dorothy,What's Coming To Me,19722
2022-10-22 22:44,Chance Peña,Roll Your Eyes,3946
2022-10-22 22:57,Pink Floyd,Wish You Were Here,149580
2022-10-23 19:58,Ella Fence,Cigarettes and Red Wine,464896
2022-10-23 19:58,Mother's Daughter,365,0
2022-10-23 20:01,Ella Fence,Cigarettes and Red Wine,203154
2022-10-23 20:02,Mother's Daughter,365,9731
2022-10-23 20:05,Ella Fence,Cigarettes and Red Wine,152515
2022-10-23 20:07,Palina,Як ты,81603
2022-10-23 20:08,Alex Amor,The Part with Each Other,60558
2022-10-23 20:11,Ella Fence,Cigarettes and Red Wine,203154
2022-10-23 20:12,Alex Turner,Stuck on the puzzle,25483
2022-10-23 20:15,Alex Turner,Stuck on the puzzle,4657
2022-10-23 20:15,Ella Fence,Cigarettes and Red Wine,203154
2022-10-23 20:18,Ella Fence,Cigarettes and Red Wine,203154
2022-10-23 20:22,Ella Fence,Cigarettes and Red Wine,203154
2022-10-23 20:29,Ella Fence,Cigarettes and Red Wine,103472
2022-10-24 05:26,Regina Spektor,Bleeding Heart,7317
2022-10-24 05:26,Ari Hest,I've Got You,16603
2022-10-24 05:26,Ella Fence,Cigarettes and Red Wine,203154
2022-10-24 05:29,Palina,Як ты,167000
2022-10-24 05:30,City and Colour,The Way It Used to Be - Bonus,3276
2022-10-24 05:30,Andrew Maxwell Morris,I'll Be Gone,46186
2022-10-24 05:30,Gregory Alan Isakov,Black & Blue,2456
2022-10-24 05:33,Arctic Monkeys,No. 1 Party Anthem,573
2022-10-24 05:33,MILCK,Take Me to Church,204451
2022-10-24 05:36,Rihanna,Love On The Brain,166506
2022-10-24 05:38,Asaf Avidan,My Tunnels Are Long And Dark These Days,101142
2022-10-24 05:41,Jack White,Love Is Blindness,198613
2022-10-24 06:16,Ludovico Einaudi,Experience,149699
2022-10-24 19:58,Sam Airey,Stars,322680
2022-10-24 20:02,Morgan,Sargento de Hierro,239497
2022-10-24 20:05,SYML,Where's My Love,202000
2022-10-24 20:17,Gregory Alan Isakov,Liars,87920
2022-10-24 20:26,Lana Del Rey,Dark But Just A Game,235664
2022-10-24 20:30,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-24 20:34,KALEO,Vor í Vaglaskógi,277266
2022-10-24 20:39,Gregory Alan Isakov,San Luis,272346
2022-10-24 20:44,Beach House,Space Song,320466
2022-10-24 20:46,Ola Gjeilo,Firefly,158760
2022-10-24 20:49,Patrick Watson,Je te laisserai des mots,160853
2022-10-24 21:00,Patrik Pietschmann,Interstellar Main Theme - Piano Version,51993
2022-10-24 21:13,Patrik Pietschmann,Interstellar Main Theme - Piano Version,287784
2022-10-24 21:17,Lana Del Rey,Video Games,281960
2022-10-24 21:20,polnalyubvi,"Не покидай меня никогда, море",155000
2022-10-24 21:23,Lou Reed,Perfect Day,225000
2022-10-24 21:30,The Cinematic Orchestra,To Build A Home,371320
2022-10-24 21:31,Passa Porto,Aereo,121578
2022-10-24 21:35,Guitarricadelafuente,Conticinio,212659
2022-10-24 21:40,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-24 21:43,SYML,I Wanted to Leave,203911
2022-10-24 21:47,Coldplay,We Never Change,249400
2022-10-24 21:52,Sufjan Stevens,Mystery of Love,248960
2022-10-24 21:56,Jordan Critz,Starry Night,298320
2022-10-24 21:59,Anne Sophie Versnaeyen,The Power of Mind,176999
2022-10-24 22:04,Hans Zimmer,Time,275556
2022-10-24 22:07,Akane,Color Me Blue,190635
2022-10-24 22:14,Nick Cave & The Bad Seeds,O Children,411386
2022-10-24 22:18,Matt Maeson,Dancing After Death - Stripped,243720
2022-10-24 22:24,KALEO,I Can't Go on Without You,377000
2022-10-24 22:27,Sophie Hutchings,A Small Kind Of Revival,175552
2022-10-24 22:29,Maxence Cyrin,Where Is My Mind,165160
2022-10-24 22:34,Winter Aid,The Wisp Sings,313252
2022-10-24 22:38,RY X,Sweat,239123
2022-10-24 22:41,Jamie Duffy,Solas,192593
2022-10-24 22:47,Beach House,Space Song,320466
2022-10-24 22:49,Anne Sophie Versnaeyen,The Power of Mind,176999
2022-10-24 22:50,Fabrizio Paterlini,The hall is dancing,63262
2022-10-24 22:52,James Heather,Ultraviolet,93657
2022-10-24 22:54,Emiliano Blangero,Pensieri,140147
2022-10-24 22:57,Siloé,La Verdad,157964
2022-10-24 22:59,Max Richter,The Departure,151506
2022-10-24 23:00,Jóhann Jóhannsson,Camping,78874
2022-10-24 23:01,Fabrizio Paterlini,Distractions,75775
2022-10-24 23:04,Javi Lobe,And it Starts to Rain,170148
2022-10-24 23:06,Peter Sandberg,Dismantle,115578
2022-10-24 23:08,Anne Sophie Versnaeyen,Autumn Romance,143666
2022-10-24 23:11,Akane,Color Me Blue,190635
2022-10-24 23:13,Maxence Cyrin,As the Darkness Falls,100600
2022-10-24 23:16,Evgeny Grinko,Dusty Room,161918
2022-10-24 23:18,Fabrizio Paterlini,Snow,158036
2022-10-24 23:20,Mercuzio Pianist,I Just Want You - From 'Castle',95033
2022-10-24 23:21,Hazy,No Time Left,105000
2022-10-24 23:23,Michael Forster,Cornfield Chase - Piano-Cello Version,124453
2022-10-24 23:26,James Heather,Biomes,162946
2022-10-24 23:27,The Cinematic Orchestra,That Home,103920
2022-10-24 23:39,mehro,the same,67967
2022-10-25 05:25,mehro,the same,8756
2022-10-25 05:25,Invadable Harmony,A Fragment of My Soul,1677
2022-10-25 05:26,The Cinematic Orchestra,That Home,21557
2022-10-25 05:29,mehro,the same,204457
2022-10-25 05:30,Ella Fence,Cigarettes and Red Wine,10632
2022-10-25 05:33,Ella Fence,Cigarettes and Red Wine,203154
2022-10-25 05:34,Tom Gregory,Rather Be You,3258
2022-10-25 05:34,Oasis,Champagne Supernova - Remastered,1213
2022-10-25 05:34,Leiva,Terriblemente Cruel,73156
2022-10-25 05:39,Sam Smith,I'm Not The Only One,3217
2022-10-25 05:39,Zella Day,Compass,1703
2022-10-25 05:39,Lana Del Rey,Shades Of Cool,34462
2022-10-25 05:39,The Unlikely Candidates,Novocaine,245240
2022-10-25 05:44,KALEO,Vor í Vaglaskógi,277266
2022-10-25 06:14,Chuxx Morris,Dead Man Walking,4083
2022-10-25 08:24,Bryce Fox,Horns,217625
2022-10-25 08:28,Gareth Dunlop,Devil Like You,210261
2022-10-25 08:31,Loveless,MIDDLE OF THE NIGHT,186129
2022-10-25 08:34,Muse,Time is Running Out,237039
2022-10-25 08:43,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690
2022-10-25 08:44,Barns Courtney,Glitter & Gold,83578
2022-10-25 08:55,WAR*HALL,Last One Standing,734
2022-10-25 20:15,Ella Fence,Cigarettes and Red Wine,34186
2022-10-26 05:22,Delphic,Baiya,1106
2022-10-26 05:22,PEGGY,Villains Aren't Born (They're Made),2112
2022-10-26 05:22,Zayde Wølf,Born Ready,1153
2022-10-26 05:22,Zayde Wølf,Hustler,23
2022-10-26 05:26,Elias,No Deeper We Can Fall,267586
2022-10-26 05:29,Sum 41,Pieces,182040
2022-10-26 05:30,The Score,Stronger,54563
2022-10-26 05:30,Bryce Fox,Stomp Me Out,38099
2022-10-26 05:34,Loveless,MIDDLE OF THE NIGHT,186129
2022-10-26 05:36,The Score,Born For This,23
2022-10-26 05:36,Black Pistol Fire,Speak of the Devil,128508
2022-10-26 05:36,Arctic Monkeys,When The Sun Goes Down,1202
2022-10-26 05:39,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690
2022-10-26 05:42,Madalen Duke,How Villains Are Made,206595
2022-10-26 05:44,Sam Tinnesz,Even If It Hurts,136649
2022-10-26 11:26,mehro,the same,15870
2022-10-26 11:28,Palina,Як ты,93984
2022-10-26 11:30,Ella Fence,Cigarettes and Red Wine,119920
2022-10-26 20:01,Odyn v Kanoe,Пообіцяй мені,301345
2022-10-26 20:06,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-26 20:09,Sophie Hutchings,A Small Kind Of Revival,175552
2022-10-26 20:12,Guitarricadelafuente,Conticinio,162233
2022-10-26 20:17,Jordan Critz,Starry Night,298320
2022-10-26 20:18,The Cinematic Orchestra,To Build A Home,107980
2022-10-26 20:19,Patrik Pietschmann,Interstellar Main Theme - Piano Version,4315
2022-10-26 20:22,Jamie Duffy,Solas,192593
2022-10-26 20:24,Ola Gjeilo,Firefly,158760
2022-10-26 20:35,Anne Sophie Versnaeyen,The Power of Mind,176999
2022-10-26 20:41,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-26 20:46,Maxence Cyrin,Where Is My Mind,165160
2022-10-26 21:08,Morgan,Sargento de Hierro,153625
2022-10-27 11:37,Matt Maeson,Dancing After Death - Stripped,106100
2022-10-28 05:24,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-28 05:28,Guitarricadelafuente,Conticinio,212659
2022-10-28 05:30,Matt Maeson,Dancing After Death - Stripped,1257
2022-10-28 05:30,Lana Del Rey,Video Games,944
2022-10-28 05:30,Beach House,Space Song,164472
2022-10-28 05:30,Morgan,Sargento de Hierro,1082
2022-10-28 05:31,SYML,I Wanted to Leave,4816
2022-10-28 05:36,KALEO,I Can't Go on Without You,331475
2022-10-28 05:36,Hans Zimmer,Time,1149
2022-10-28 05:36,Jamie Duffy,Solas,1576
2022-10-28 05:36,Gregory Alan Isakov,Liars,2929
2022-10-28 05:39,Odyn v Kanoe,Пообіцяй мені,199848
2022-10-28 05:43,Lou Reed,Perfect Day,225000
2022-10-28 06:28,KALEO,Vor í Vaglaskógi,90186
2022-10-28 08:59,KALEO,Vor í Vaglaskógi,2020
2022-10-29 10:10,Ella Fence,Cigarettes and Red Wine,69062
2022-10-29 10:13,Anne Sophie Versnaeyen,The Power of Mind,176999
2022-10-29 10:17,Morgan,Sargento de Hierro,239497
2022-10-29 10:22,Patrik Pietschmann,Interstellar Main Theme - Piano Version,284615
2022-10-29 10:26,Gregory Alan Isakov,San Luis,272346
2022-10-29 10:30,RY X,Sweat,239123
2022-10-29 10:36,Sam Airey,Stars,322680
2022-10-29 10:41,Lana Del Rey,Video Games,281960
2022-10-29 10:46,Beach House,Space Song,320466
2022-10-29 10:50,Hans Zimmer,Time,275556
2022-10-29 10:54,SYML,Where's My Love,202000
2022-10-29 10:58,Lou Reed,Perfect Day,225000
2022-10-29 11:02,Rupert Gregson-Williams,Duck Shoot,247186
2022-10-29 11:08,The Cinematic Orchestra,To Build A Home,371320
2022-10-29 11:13,Gregory Alan Isakov,Liars,316706
2022-10-29 11:16,Patrick Watson,Je te laisserai des mots,160853
2022-10-29 11:19,Ola Gjeilo,Firefly,158760
2022-10-29 11:22,Lana Del Rey,Dark But Just A Game,235664
2022-10-29 11:28,Winter Aid,The Wisp Sings,313252
2022-10-29 11:33,Odyn v Kanoe,Пообіцяй мені,316578
2022-10-29 11:37,Coldplay,We Never Change,249400
2022-10-29 11:41,Guitarricadelafuente,Conticinio,212659
2022-10-29 11:45,Sufjan Stevens,Mystery of Love,248960
2022-10-29 11:49,Matt Maeson,Dancing After Death - Stripped,243720
2022-10-29 11:52,Jamie Duffy,Solas,192593
2022-10-29 11:55,Akane,Color Me Blue,190635
2022-10-29 12:00,Jordan Critz,Starry Night,298320
2022-10-29 12:03,polnalyubvi,"Не покидай меня никогда, море",155000
2022-10-29 15:30,KALEO,I Can't Go on Without You,2016
2022-10-29 15:30,SYML,I Wanted to Leave,1942
2022-10-29 15:30,Sophie Hutchings,A Small Kind Of Revival,1958
2022-10-29 15:30,Nick Cave & The Bad Seeds,O Children,356778
2022-10-29 15:31,KALEO,Vor í Vaglaskógi,11036
2022-10-29 15:33,Patrick Watson,Love Songs For Robots,174768
2022-10-29 15:34,polnalyubvi,Твои глаза,6535
2022-10-29 15:34,Anne Sophie Versnaeyen,The Path of Silence,5270
2022-10-29 15:37,Patrick Watson,The Great Escape,187373
2022-10-29 15:39,polnalyubvi,"Не покидай меня никогда, море",155000
2022-10-29 15:46,KALEO,I Can't Go on Without You,377000
2022-10-29 15:48,Maxence Cyrin,Where Is My Mind,165160
2022-10-29 15:53,RY X,Only,268455
2022-10-29 15:57,Patrick Watson,Love Songs For Robots,217606
2022-10-29 16:01,Sufjan Stevens,Mystery of Love,248960
2022-10-29 16:06,Winter Aid,The Wisp Sings,313252
2022-10-29 16:10,Morgan,Sargento de Hierro,239497
2022-10-29 16:15,Sam Airey,Stars,322680
2022-10-29 16:16,Anne Sophie Versnaeyen,The Path of Silence,65900
2022-10-29 16:25,Ramin Djawadi,Light of the Seven,495786
2022-10-29 16:25,Lash & Grey,Sleepin` With The Lights On,6709
2022-10-29 16:25,GRAE,The End of the World,4122
2022-10-29 16:26,Matina Sous Peau,Metamorfoseis,8845
2022-10-29 16:26,Archie Faulks,It Rains,42436
2022-10-29 17:50,mehro,the same,95977
2022-10-29 17:55,KALEO,Break My Baby,265558
2022-10-29 17:59,Telepathic Teddy Bear,Where Is My Mind,233647
2022-10-29 18:01,Kodaline,Brother,117892
2022-10-29 18:03,Barns Courtney,Sinners,173773
2022-10-29 18:04,Guitarricadelafuente,Catalina,1982
2022-10-29 18:04,Kodaline,What It Is,1466
2022-10-29 18:04,Tom Rosenthal,Go Solo,34987
2022-10-29 18:04,MAMAMOO,Starry Night,1465
2022-10-29 18:08,BØRNS,Electric Love,218106
2022-10-29 18:08,Gregory Alan Isakov,3 a.m.,23710
2022-10-29 18:11,Ella Fence,Cigarettes and Red Wine,203154
2022-10-29 18:12,"Grover Washington, Jr.",Just the Two of Us,1955
2022-10-29 18:12,Joaquín Sabina,19 Dias y 500 Noches,1970
2022-10-29 18:12,Melendi,Desde Que Estamos Juntos,1959
2022-10-29 18:12,Kodaline,Brother,46181
2022-10-29 18:12,FINNEAS,I Lost a Friend,978
2022-10-29 18:12,The Mamas & The Papas,California Dreamin' - Single Version,1473
2022-10-29 18:17,The Revivalists,It Was A Sin,294640
2022-10-29 18:20,The Neighbourhood,The Beach,1959
2022-10-29 18:20,Lana Del Rey,Video Games,164002
2022-10-29 18:20,Okean Elzy,Еверест,1982
2022-10-29 18:20,Lana Del Rey,Wild At Heart,2469
2022-10-29 18:25,Okean Elzy,Еверест,293389
2022-10-29 18:29,Lana Del Rey,Wild At Heart,246609
2022-10-29 18:34,Seafret,Oceans,1983
2022-10-29 18:34,Regina Spektor,Bleeding Heart,1476
2022-10-29 18:34,Edward Sharpe & The Magnetic Zeros,Home - Remastered,1475
2022-10-29 18:34,Lana Del Rey,Gods & Monsters,6106
2022-10-29 18:34,Nick Cave & The Bad Seeds,O Children,272748
2022-10-29 18:39,Moby,Natural Blues,183664
2022-10-29 18:43,KALEO,Brother Run Fast,223843
2022-10-29 21:25,KALEO,Break My Baby,146901
2022-10-30 07:23,KALEO,Skinny,3757
2022-10-30 07:23,KALEO,Brother Run Fast,189753
2022-10-30 07:25,KALEO,I Want More,100116
2022-10-30 11:24,Ella Fence,Cigarettes and Red Wine,203154
2022-10-30 11:29,Queen,I Want To Break Free - Single Remix,258013
2022-10-30 11:33,Hozier,Arsonist's Lullabye,266611
2022-10-30 11:36,Matt Maeson,Put It on Me,202760
2022-10-30 11:37,Blues Saraceno,The River,4621
2022-10-30 11:37,Juke Ross,Morning Breeze,1966
2022-10-30 11:37,Adele,When We Were Young,30466
2022-10-30 11:37,Ella Fence,Cigarettes and Red Wine,3047
2022-10-30 11:40,Palina,Як ты,167000
2022-10-30 11:40,Lana Del Rey,Cruel World,11340
2022-10-30 11:44,mehro,the same,2472
2022-10-30 11:44,Asaf Avidan,My Tunnels Are Long And Dark These Days,215793
2022-10-30 11:53,Ramin Djawadi,Light of the Seven,589094
2022-10-30 11:58,Lana Del Rey,Carmen,11643
2022-10-30 11:58,Lana Del Rey,Happiness is a butterfly,272485
2022-10-30 12:00,Palina,Як ты,126986
2022-10-30 12:04,Ella Fence,Cigarettes and Red Wine,203154
2022-10-30 12:10,The Neighbourhood,A Little Death,405947
2022-10-30 12:10,George Michael,One More Try - Remastered,2006
2022-10-30 12:11,Jarabe De Palo,La flaca,1997
2022-10-30 12:11,Orville Peck,Dead of Night,1997
2022-10-30 12:11,The Rigs,Autumn,1948
2022-10-30 12:11,Arctic Monkeys,Arabella,1999
2022-10-30 12:11,Lana Del Rey,Bel Air,1465
2022-10-30 12:11,Ari Hest,After the Thunder,1981
2022-10-30 12:11,Chase Holfelder,She Used to Be Mine,1463
2022-10-30 12:11,Pink Martini,But Now I'm Back,5075
2022-10-30 12:11,The Zombies,She's Not There,978
2022-10-30 12:11,Of Monsters and Men,Dirty Paws,1505
2022-10-30 12:11,Cherry Animals,We Are The Killers,1972
2022-10-30 12:11,Okean Elzy,Для тебе,1975
2022-10-30 12:11,Lana Del Rey,Cherry Blossom,2024
2022-10-30 12:15,Gregory Alan Isakov,San Luis,188735
2022-10-30 12:15,The Mamas & The Papas,California Dreamin' - Single Version,1969
2022-10-30 12:15,Lorde,Writer In The Dark,3031
2022-10-30 12:25,Barns Courtney,Sinners,102161
2022-10-30 12:27,Palina,Як ты,167000
2022-10-30 15:55,Lana Del Rey,Born To Die,149508
2022-10-30 15:58,Palina,Як ты,167000
2022-10-30 16:02,Leiva,Lobos,217833
2022-10-30 16:06,Keane,Somewhere Only We Know,237146
2022-10-30 16:08,TVORCHI,Falling,130475
2022-10-30 16:12,KALEO,Break My Baby,265558
2022-10-30 16:17,Matt Simons,Catch & Release - Deepend Remix Extended Version,269986
2022-10-30 16:21,Lana Del Rey,Young And Beautiful,236053
2022-10-30 16:25,Melanie Martinez,Pacify Her,220013
